f1_record,f1_losses,f1_wr,f1_grappling,f1_striking,f1_sub_rate,f1_ko_rate,f1_td_acc,f1_td_def,f1_weight_exp,f1_age,f1_reach,f1_height,f1_recent_form,f1_opp_quality,f1_champ_exp,f1_control_time,f1_strike_def,f1_strike_acc,f1_win_streak,f1_ufc_fights,f1_ufc_record,f2_record,f2_losses,f2_wr,f2_grappling,f2_striking,f2_sub_rate,f2_ko_rate,f2_td_acc,f2_td_def,f2_weight_exp,f2_age,f2_reach,f2_height,f2_recent_form,f2_opp_quality,f2_champ_exp,f2_control_time,f2_strike_def,f2_strike_acc,f2_win_streak,f2_ufc_fights,f2_ufc_record,record_diff,wr_diff,grappling_diff,striking_diff,td_acc_diff,td_def_diff,weight_exp_diff,age_diff,reach_diff,height_diff,recent_form_diff,opp_quality_diff,champ_exp_diff,control_time_diff,strike_def_diff,strike_acc_diff,win_streak_diff,ufc_fights_diff,ufc_record_diff,outcome
8,8,0.5,0.42329390848604037,0.741259203010859,0.052818722169331506,0.526918566662725,0.43321190110557345,0.5447188942683334,0.3,27,73.32179967623817,70.65828296111677,0.43978376073267994,0.6067920281384952,0.10016148609863933,0.2982391697126878,0.6973850886013305,0.5154891290299116,6,5,2,18,7,0.72,0.5754912934980017,0.4145590573481687,0.02310398641688843,0.21540088484291836,0.32802493374682834,0.28051188054833437,1.0,29,70.23749790677994,71.15862295280562,0.8151512166369158,0.14388286588696614,0.9509817773270082,0.12680919490584017,0.5672339821565977,0.5108129003591599,11,8,5,-10,-0.21999999999999997,-0.15219738501196128,0.3267001456626903,0.10518696735874511,0.26420701371999905,-0.7,-2,3.0843017694582358,-0.5003399916888469,-0.37536745590423587,0.46290916225152906,-0.8508202912283689,0.17142997480684766,0.13015110644473282,0.004676228670751681,-5,-3,-3,1
29,8,0.7837837837837838,0.48937253394237934,0.2766797451956169,0.035459241943783484,0.021557401034698286,0.4213620968062063,0.2554547102458194,0.3,28,67.88748357187582,67.58765568861217,0.8747496953642774,0.814815148372511,0.05227686469215645,0.39881036550981686,0.8502807871682101,0.6655736535770859,9,11,7,26,7,0.7878787878787878,0.18669714734588091,0.30721253977795865,0.24524105868298254,0.2364813801313509,0.07744476673583162,0.5768398524466141,1.0,34,71.21449585027888,66.8850459349913,0.7943966954495616,0.7951856099487447,0.09326679022383877,0.06847662139089046,0.6352399035180317,0.4494229210033772,1,8,5,3,-0.004095004095004073,0.3026753865964984,-0.03053279458234176,0.34391733007037467,-0.32138514220079467,-0.7,-6,-3.3270122784030605,0.7026097536208766,0.08035299991471578,0.019629538423766357,-0.04098992553168232,0.3303337441189264,0.21504088365017837,0.21615073257370865,8,3,2,0
16,9,0.64,0.29508114549305586,0.7636941657749947,0.36933004494591826,0.42709408696023327,0.306701531000449,0.7991231305979628,0.3,33,68.65748919671856,67.19251933270559,0.5107818323314832,0.12097303238732586,0.3614413053804459,0.09374276334158083,0.22382968401780026,0.5183560411909489,0,21,11,23,2,0.92,0.3805299271672733,0.09641004418384892,0.12997860014876117,0.09565846416462076,0.3972594627965371,0.1323120658910233,1.0,27,70.48785374695127,70.29556536220508,0.576562100979635,0.9139439509104179,0.3512510799575352,0.2048001740377774,0.206846373171268,0.8797495515757877,14,5,4,-7,-0.28,-0.08544878167421743,0.6672841215911458,-0.09055793179608812,0.6668110647069395,-0.7,6,-1.8303645502327157,-3.1030460294994953,-0.06578026864815179,-0.7929709185230921,0.010190225422910704,-0.11105741069619657,0.016983310846532262,-0.3613935103848388,-14,16,7,0
8,5,0.6153846153846154,0.575201919742222,0.27023946900965384,0.06301623325885022,0.2928859967535516,0.3703541833587176,0.7789087980772396,0.3,28,68.67499545789212,68.25094159368655,0.9676576939480783,0.08431183604920423,0.20390472008628474,0.5307931980703792,0.6945887812587532,0.9622736987128153,4,17,10,13,0,1.0,0.4452807647756285,0.22928473153476603,0.08227547835657124,0.09593908808248133,0.02989523454688175,0.16711655546310783,1.0,32,78.90410571792455,68.612035459915,0.4958180378979635,0.28168835576886936,0.09900347375335537,0.38269874183839736,0.4625434291952529,0.7670928085933858,2,16,13,-5,-0.3846153846153846,0.1299211549665935,0.040954737474887815,0.34045894881183586,0.6117922426141318,-0.7,-4,-10.229110260032428,-0.3610938662284582,0.4718396560501148,-0.19737651971966513,0.10490124633292937,0.1480944562319818,0.23204535206350035,0.19518089011942952,2,1,-3,0
10,3,0.7692307692307693,0.6030719396739733,0.5303110636850422,0.854472223907666,0.0666365988152802,0.5288423882377008,0.9495730036356639,0.3,30,69.74710015963359,68.22447815436755,0.6784630939057701,0.2519374458948661,0.04240827033306077,0.20336158797653053,0.7587508024950261,0.9430055221895586,0,9,6,16,0,1.0,0.2618785216039164,0.459045158684178,0.1947544637738627,0.2470527221583928,0.4417563476058909,0.4932227105630781,1.0,24,73.66195182927055,73.96848034810718,0.5123521575416142,0.3732450075535976,0.4402371233840423,0.017117027989534878,0.49063760278965785,0.5312585809483278,9,5,4,-6,-0.23076923076923073,0.34119341807005693,0.07126590500086422,0.08708604063180991,0.4563502930725858,-0.7,6,-3.9148516696369597,-5.744002193739632,0.16611093636415586,-0.12130756165873147,-0.39782885305098153,0.18624455998699566,0.2681131997053683,0.4117469412412308,-9,4,2,1
25,1,0.9615384615384616,0.2668206843381423,0.5713115568601647,0.0121822820054313,0.23205659280115584,0.5395668610758678,0.26348656533434855,0.3,29,68.86089134515785,67.94091709612152,0.6618931284119675,0.5857218411135096,0.4117791713829045,0.1431602841114977,0.41147156724092365,0.5482712498264631,11,14,12,21,1,0.9545454545454546,0.43030431119879975,0.6531030266052575,0.2980838999166604,0.030235399764587778,0.08356553559369595,0.1998622813900146,1.0,31,72.62855397221318,74.53992174281936,0.5200977300250084,0.3626728473449438,0.08790398759139881,0.03680777069945326,0.656695115937518,0.4394876089737221,9,5,3,4,0.006993006993006978,-0.16348362686065743,-0.08179146974509288,0.45600132548217187,0.06362428394433395,-0.7,-2,-3.76766262705533,-6.599004646697836,0.1417953983869591,0.22304899376856574,0.3238751837915057,0.10635251341204444,-0.2452235486965943,0.10878364085274106,2,9,9,0
9,3,0.75,0.45059689546894915,0.22540389962182378,0.021100372073270632,0.1765074228614207,0.18850201719459975,0.7316694885339328,0.3,26,70.15599852291616,69.5513170167706,0.7712441040592185,0.41605813813457476,0.050709592139242844,0.42653160578774113,0.4792815621134837,0.4869708236644539,6,14,10,27,4,0.8709677419354839,0.6286975225722016,0.7087403154980292,0.5254084870655866,0.462195956110694,0.8058564328038662,0.9603578532659229,1.0,27,70.0921624049669,72.68797850423839,0.7718349057858951,0.7868417510688214,1.0,0.09791348864436074,0.5901245408394408,0.8194926070114246,6,19,14,-18,-0.12096774193548387,-0.17810062710325242,-0.4833364158762054,-0.6173544156092665,-0.22868836473199017,-0.7,-1,0.0638361179492648,-3.1366614874677907,-0.0005908017266765819,-0.3707836129342466,-0.9492904078607571,0.3286181171433804,-0.11084297872595705,-0.3325217833469707,0,-5,-4,0
16,3,0.8421052631578947,0.5153381226410982,0.1829215602640557,0.011488154248029044,0.450307875839324,0.8074140625650146,0.36214929707082977,0.3,33,73.14714823706981,68.08084553633454,0.9626258530874605,0.44967074015225666,0.36833082094177927,0.09839866137485352,0.5138516016039462,0.6526528148816035,13,10,6,25,0,1.0,0.6074578073691113,0.7227942946246059,0.8874003711758139,0.4479614086877116,0.12883892954994344,0.8989328973633511,1.0,26,71.006706414897,69.53663831010248,0.9099894165681371,0.3264967310182106,0.1483414042836634,0.6767604153080803,0.6602441748050707,0.47201933569650145,6,22,21,-9,-0.1578947368421053,-0.09211968472801302,-0.5398727343605502,0.6785751330150711,-0.5367836002925214,-0.7,7,2.140441822172818,-1.4557927737679393,0.05263643651932337,0.12317400913404608,0.21998941665811586,-0.5783617539332268,-0.14639257320112453,0.18063347918510209,7,-12,-15,0
15,1,0.9375,0.2989658417349436,0.36732960889414773,0.07031420107543446,0.3866126791387728,0.24096346906695174,0.16145142042580932,0.3,32,69.85146775347124,68.19697373419419,0.8156088930009835,0.13056170387839755,0.20163186073822317,0.30044021298039375,0.5065264661705008,0.7933331129118163,11,19,15,23,7,0.7666666666666667,0.43723761542171796,0.42987529108406464,0.19195771367071043,0.015272032219653751,0.22386377893916853,0.6038960373406241,1.0,26,76.24132208833866,67.46677542232786,0.5239856575057058,0.342409421864708,0.07968416619657734,0.21534461574834673,0.4318992260835828,0.6576801940529701,12,18,11,-8,0.17083333333333328,-0.13827177368677435,-0.0625456821899169,0.0170996901277832,-0.44244461691481485,-0.7,6,-6.389854334867422,0.7301983118663316,0.2916232354952777,-0.21184771798631047,0.12194769454164583,0.08509559723204702,0.07462724008691801,0.13565291885884623,-1,1,4,0
23,0,1.0,0.5729956413278009,0.2576108572900699,0.099972268996,0.13550364825522182,0.40558590606669437,0.882801799290408,0.3,28,68.60730025613802,69.31908546020966,0.486024687049518,0.6618582946983315,0.20389105152244885,0.24985658658185558,0.5705823530996575,0.6073830812387091,4,15,14,15,4,0.7894736842105263,0.5939222370645407,0.4930582178351531,0.1697447527093913,0.14821748024463124,0.724561759978195,0.40972087079086694,1.0,31,76.56067923278769,73.6903693106926,0.22919348403869502,0.34407161605928754,0.2027807697904666,0.2366226764235049,0.8622572096173498,0.32747939427923217,3,19,12,8,0.21052631578947367,-0.020926595736739828,-0.2354473605450832,-0.3189758539115007,0.4730809284995411,-0.7,-3,-7.953378976649674,-4.371283850482939,0.25683120301082296,0.3177866786390439,0.0011102817319822433,0.013233910158350681,-0.2916748565176922,0.2799036869594769,1,-4,2,0
17,4,0.8095238095238095,0.7285324669929211,0.730983894146757,0.5630136694721989,0.09784029037096223,0.5471006395477896,0.852987005768236,0.3,35,72.78978426699345,71.48307709964364,0.9445339911264699,0.33504446065384613,0.04359192804377078,0.44630997778999637,0.4560942450874015,0.6018768724442275,3,22,14,20,4,0.8333333333333334,0.4293871418836672,0.4309935455367055,0.06530710176717007,0.057529884271762845,0.054998627919290326,0.5990871932744378,1.0,31,73.68805128208821,73.98758869573625,0.9648672517702594,0.3601249044969541,0.6930619850596359,0.3234664118058561,0.8796594616595009,0.7742825033154428,4,9,7,-3,-0.023809523809523836,0.29914532510925385,0.2999903486100515,0.4921020116284993,0.2538998124937982,-0.7,4,-0.8982670150947598,-2.5045115960926125,-0.020333260643789597,-0.02508044384310798,-0.6494700570158651,0.12284356598414026,-0.42356521657209945,-0.1724056308712153,-1,13,7,1
8,7,0.5333333333333333,0.5178187464228052,0.27310071599053204,0.04890309603860345,0.058475229384699554,0.0026837482129943944,0.32955880320376263,0.3,27,68.35683320406966,68.33207574949226,0.6836154439308094,0.3350835736770423,0.00039830445950426584,0.27868208626869,0.849390849050103,0.6291942817579537,3,8,3,8,1,0.8888888888888888,0.920247664282904,0.3874431592402037,0.9513489418222968,0.318371692068335,0.77260118980556,0.9635413377420585,1.0,34,74.88747003762573,72.83325537744568,0.8360625431952275,0.3472748455419019,0.035193590779078146,0.42181965241946534,0.6750006975068727,0.5182624230241154,0,8,5,0,-0.3555555555555555,-0.4024289178600988,-0.11434244324967169,-0.7699174415925656,-0.6339825345382959,-0.7,-7,-6.530636833556073,-4.5011796279534195,-0.15244709926441813,-0.012191271864859632,-0.03479528631957388,-0.14313756615077533,0.17439015154323023,0.11093185873383826,3,0,-2,0
17,8,0.68,0.5208231455416676,0.8351943610955403,0.29544874334927995,0.375705487919294,0.3147881597374018,0.6732948784463,0.3,23,69.55975342343797,71.22543244604631,0.6261376613603847,0.6498695733743284,0.21795521661499448,0.4913430089466145,0.3523635452403079,0.8979749807591727,11,9,5,16,1,0.9411764705882353,0.6036260620040774,0.42208314696461896,0.14313662152991827,0.05601702588505445,0.9169746313060555,0.8656598165866728,1.0,35,70.884015007172,74.93771770240976,0.4191213101353461,0.060050152397347636,0.5889161482805924,0.2647895147561019,0.6450610693006441,0.5542688861634151,6,12,9,1,-0.26117647058823523,-0.08280291646240978,0.4131112141309214,-0.6021864715686537,-0.1923649381403728,-0.7,-12,-1.3242615837340281,-3.712285256363444,0.20701635122503864,0.5898194209769807,-0.37096093166559785,0.22655349419051257,-0.2926975240603362,0.3437060945957576,5,-3,-4,0
10,8,0.5555555555555556,0.8281763994910274,0.014898077893146549,0.412979931136851,0.4771389684456782,0.624915191709247,0.8590158462582806,0.3,25,72.49597679766984,67.69829939720374,0.14625727210901338,0.42785702170371487,0.30885580284293757,0.49656039944283725,0.6326144715231523,0.7854622705753943,4,11,5,9,2,0.8181818181818182,0.7618454691191027,0.11388643408090031,0.2310625807302108,0.18715426414597827,0.5971649239482169,0.9679642985999934,1.0,29,78.94753919109363,75.78459676733952,0.9305531603499145,0.6228949283957906,0.0711831978384244,0.4464589328666572,0.5883896230741794,0.6806386794727127,3,14,10,1,-0.26262626262626265,0.06633093037192472,-0.09898835618775376,0.02775026776103018,-0.1089484523417128,-0.7,-4,-6.451562393423785,-8.086297370135782,-0.7842958882409011,-0.19503790669207577,0.23767260500451315,0.05010146657618003,0.0442248484489729,0.10482359110268158,1,-3,-5,0
27,3,0.9,0.4933873048319518,0.06519643492692997,0.06202780182171358,0.38588445964949664,0.10008090878072033,0.38758628800208544,0.3,29,73.86437277856207,67.7337355805392,0.7424621207457509,0.22803862353801702,1.0,0.3336451444851196,0.2849744704167478,0.7213261134059241,12,7,6,24,1,0.96,0.8783173029865096,0.6606385823698814,0.6258808520504145,0.22481598145663037,0.8945673623876325,0.8689053664871396,1.0,31,74.78749559353164,68.87097526717076,0.9279511976124761,0.8618796790698194,0.5158481894220353,0.42982869466004225,0.6495366298905586,0.6158060945837572,5,16,13,3,-0.05999999999999994,-0.38492999815455775,-0.5954421474429514,-0.7944864536069122,-0.4813190784850541,-0.7,-2,-0.9231228149695738,-1.1372396866315597,-0.18548907686672522,-0.6338410555318024,0.48415181057796475,-0.09618355017492264,-0.3645621594738108,0.10552001882216688,7,-9,-7,0
11,2,0.8461538461538461,0.4225505781639384,0.21419305247185608,0.1055018370847649,0.2321978264973615,0.278962107617152,0.6056391209526297,0.3,25,66.791633116829,70.63252560294498,0.5875713727909797,0.4431744434672092,0.09543887381119123,0.034622189030458446,0.77771791483854,0.4381285897709824,10,11,8,22,2,0.9166666666666666,0.6531801451310878,0.18433591417955386,0.22667057534569032,0.24999277617914878,0.6864724486250838,0.4538774516601857,1.0,34,75.8768933298409,68.28635169889353,0.8522999705454006,0.6898534860021942,0.0612219242456399,0.22011304428827888,0.9069935666707951,0.4893315369647194,9,11,9,-11,-0.07051282051282048,-0.23062956696714942,0.029857138292302215,-0.4075103410079318,0.151761669292444,-0.7,-9,-9.085260213011892,2.3461739040514544,-0.2647285977544209,-0.24667904253498502,0.03421694956555133,-0.18549085525782044,-0.1292756518322551,-0.051202947193737025,1,0,-1,0
21,9,0.7,0.19570120905952895,0.36712117531027744,0.037106629116768285,0.1039615660699063,0.2709347215931881,0.14129716796648675,0.3,31,72.65138976346833,65.95558939014829,0.4435024012596274,0.24586675614454628,0.17668334725972198,0.04272010064413847,0.5474522928869269,0.5405711293607064,5,15,10,27,2,0.9310344827586207,0.4043749154631612,0.6566523241624779,0.10779305499746433,0.09707255135429206,0.13148730235677678,0.5921212961983929,1.0,24,68.90626664350145,68.97933229952713,0.8443273476971805,0.3336427686151399,1.0,0.03982057741469258,0.9066499499396236,0.8607007628748491,3,24,20,-6,-0.2310344827586207,-0.20867370640363223,-0.28953114885220044,0.13944741923641132,-0.4508241282319062,-0.7,7,3.745123119966877,-3.0237429093788393,-0.4008249464375531,-0.08777601247059363,-0.823316652740278,0.002899523229445887,-0.3591976570526967,-0.3201296335141427,2,-9,-10,0
16,5,0.7619047619047619,0.3009842401814634,0.3824868279198168,0.09122431064475019,0.026730118737068886,0.6390248978598925,0.5662927038626364,0.3,25,66.33103054936157,68.32589322514879,0.8321873998448115,0.21385341004131603,0.14343946271523636,0.41069259065496827,0.69245205770097,0.9200841556861317,2,8,5,7,3,0.7,0.7093084788351582,0.5360709649187541,0.6455250138153593,0.6812640336411826,0.7465540719562206,0.9396399783383335,1.0,33,72.44534505070395,69.36619749634487,0.49486698084276093,0.23617884249452223,0.051719399725146824,0.44677357011557284,0.7102807829804855,0.45593530689671097,3,14,9,9,0.06190476190476191,-0.4083242386536948,-0.15358413699893725,-0.10752917409632812,-0.37334727447569704,-0.7,-8,-6.114314501342378,-1.040304271196078,0.33732041900205056,-0.0223254324532062,0.09172006299008953,-0.03608097946060457,-0.01782872527951551,0.4641488487894207,-1,-6,-4,0
22,4,0.8461538461538461,0.05639923710760907,0.5858195864657227,0.2033909360490356,0.19687744474531568,0.632388363500448,0.2800354070937525,0.3,29,69.00573880806299,65.01179571578552,0.7723751594646143,0.48638623322442504,0.12551845298545988,0.4707901979859295,0.7089619885257825,0.5272163427429777,14,12,8,10,2,0.8333333333333334,0.4811714302417584,0.7027136304423953,0.29764056420870094,0.4364784614058405,0.8309594391272059,0.19994042153774255,1.0,33,75.4365722430066,72.63745767203915,0.8714415596622315,0.39662293518773817,0.26239660838426954,0.2960765441746674,0.31724364982384096,0.8030102831475856,4,9,6,12,0.012820512820512775,-0.4247721931341493,-0.11689404397667258,-0.1985710756267579,0.08009498555600997,-0.7,-4,-6.430833434943608,-7.625661956253623,-0.09906640019761714,0.08976329803668687,-0.13687815539880965,0.17471365381126214,0.39171833870194156,-0.2757939404046079,10,3,2,0
30,4,0.8823529411764706,0.1415736603959104,0.2087560815798054,0.007987624544395899,0.24057628210461257,0.11068859215055643,0.6048191038490798,0.3,32,70.03011104938642,70.51100981293118,0.560974367882859,0.26196281498992785,1.0,0.027950826318697514,0.5950950495177381,0.8763700407079869,2,10,7,26,3,0.896551724137931,0.9139819834597994,0.26253086407131987,0.5048459902544071,0.30757191667401285,0.29639736166134056,0.7842609779370581,1.0,34,71.19096303076908,68.45994217628109,0.5859292003735999,0.4038518659476593,1.0,0.3526209567135234,0.589817791927802,0.3713062138222619,9,24,21,4,-0.014198782961460488,-0.772408323063889,-0.05377478249151446,-0.18570876951078413,-0.1794418740879783,-0.7,-2,-1.1608519813826632,2.051067636650089,-0.02495483249074082,-0.14188905095773147,0.0,-0.3246701303948259,0.005277257589936024,0.5050638268857249,-7,-14,-14,0
26,7,0.7878787878787878,0.8897872483499714,0.6170721366572287,0.8672697580420999,0.36227936093109564,0.579475436008708,0.6358635575798518,0.3,31,73.24147797334136,65.0,0.8716593432040826,0.6979669111672484,0.4492708665340425,0.46307425877353103,0.7976859722727215,0.571462558453005,3,16,11,11,2,0.8461538461538461,0.6707864038368225,0.6747371466401226,0.5963525131868347,0.05235520754651945,0.5146593491148345,0.9320153875809059,1.0,25,71.52007289462773,73.4235714623035,0.9793100329169463,0.8555187496892297,0.022555434018554844,0.3615041883915265,0.5339886274476073,0.6230374896372856,2,10,8,15,-0.0582750582750583,0.21900084451314883,-0.05766500998289392,0.06481608689387353,-0.29615183000105405,-0.7,6,1.7214050787136301,-8.4235714623035,-0.10765068971286373,-0.1575518385219813,0.42671543251548766,0.10157007038200455,0.2636973448251142,-0.05157493118428058,1,6,3,1
26,2,0.9285714285714286,0.5634272589697991,0.5026321035715768,0.291536489984031,0.21897770594249236,0.28061423617111303,0.6635014981772919,0.3,33,72.7943085803249,68.35766120191263,0.17996408746399672,0.4218546572225037,1.0,0.029507482544690943,0.6175136594915593,0.38044742048129293,10,8,6,15,6,0.7142857142857143,0.3457070215527264,0.17186536436333869,0.005581445549732738,0.23039706549809993,0.20794382462991765,0.3563759079522208,1.0,30,72.04987620302225,67.68026429948442,0.6724463258588482,0.3630336752464144,0.12764645610573283,0.21965163224811396,0.6760703616904759,0.9480336930522727,3,5,3,11,0.2142857142857143,0.21772023741707264,0.3307667392082382,0.07267041154119538,0.3071255902250711,-0.7,3,0.744432377302644,0.6773969024282138,-0.4924822383948515,0.058820981976089315,0.8723535438942671,-0.19014414970342303,-0.05855670219891651,-0.5675862725709797,7,3,3,1
23,4,0.8518518518518519,0.6601868854540834,0.806132937447465,0.7124272955453576,0.46184195278537454,0.4789073712036367,0.9871414332384468,0.3,36,70.67989272082745,67.80597634476096,0.8054618879479702,0.8249972722298751,0.14823188650098715,0.42559339328551676,0.5232230628173766,0.7241553751385662,10,22,15,12,3,0.8,0.5674946539053884,0.5941873834789981,0.41162634987269064,0.3009407437372098,0.06674573842573049,0.44498187457357397,1.0,26,72.32020250795621,71.21867380719469,0.30005105454321307,0.36013626643496943,0.15812487073700812,0.6899481720604062,0.4314576368943992,0.17041110966571774,11,19,13,11,0.051851851851851816,0.09269223154869499,0.21194555396846682,0.4121616327779062,0.5421595586648729,-0.7,10,-1.640309787128757,-3.4126974624337265,0.5054108334047571,0.46486100579490564,-0.009892984236020974,-0.2643547787748894,0.09176542592297743,0.5537442654728485,-1,3,2,1
26,7,0.7878787878787878,0.6747300039907898,0.2974165097245916,0.11552243784328473,0.022966475644654784,0.8220429297698619,0.7597852045082972,0.3,33,72.15598214444607,70.98524993337247,0.8184289346511933,0.6357870791865244,0.02249804860359507,0.20567548729947177,0.5741465623092327,0.5410776673912009,9,19,14,15,2,0.8823529411764706,0.8800219271770494,0.5063213309734746,0.27366124588249724,0.36994470684982034,0.4989814811823167,0.7803351363817861,1.0,24,72.35910907454384,69.14243326003317,0.8778078036326948,0.8152268747523058,0.4903647483347827,0.03164454180908297,0.9117012317266733,0.9184696276281423,6,24,18,11,-0.09447415329768272,-0.20529192318625966,-0.20890482124888304,0.3230614485875452,-0.020549931873488858,-0.7,9,-0.20312693009776694,1.8428166733392999,-0.059378868981501576,-0.17943979556578138,-0.46786669973118766,0.1740309454903888,-0.3375546694174406,-0.37739196023694144,3,-5,-4,0
19,2,0.9047619047619048,0.5021494692199504,0.01610196027578786,0.04112645886371313,0.16970734606811524,0.4112129426646101,0.3105753479947902,0.3,27,65.9422571016839,71.14692551628836,0.8073370991765644,0.6308892996809903,0.6126734633800224,0.10369502376077405,0.5740308339832957,0.654542843946054,12,22,16,14,4,0.7777777777777778,0.9055807519796032,0.09616021388976415,0.18848120093061035,0.2900638985146035,0.7840710862965831,0.7463018727314066,1.0,34,75.49263988168394,68.16028493083006,0.6230281040050194,0.13146886280203948,0.5387931088319701,0.2542952058197897,0.11621736047683863,0.4976894426784317,11,15,9,5,0.12698412698412698,-0.4034312827596528,-0.08005825361397628,-0.37285814363197295,-0.4357265247366164,-0.7,-7,-9.55038278000005,2.9866405854583036,0.18430899517154498,0.49942043687895077,0.07388035454805231,-0.15060018205901565,0.45781347350645707,0.15685340126762232,1,7,7,0
25,8,0.7575757575757576,0.31575307271894637,0.5061018982157282,0.43870272596008164,0.18720314804792215,0.2793687838060435,0.7134999359762917,0.3,35,69.20017936870453,65.0,0.8703177520748147,0.7273592708294959,0.09868896565591906,0.34911363119088906,0.4338052443196359,0.30209238207003564,3,15,10,26,1,0.9629629629629629,0.34810586763793566,0.7100951840195543,0.03618809204205623,0.2011920173958048,0.3087256718522116,0.6822555744665375,1.0,32,74.02549096553832,72.78931490338401,0.9418586328690074,0.5380524012357872,1.0,0.3929613374834786,0.6536884884174945,0.5084080080526766,13,24,20,-1,-0.20538720538720534,-0.03235279491898929,-0.20399328580382614,-0.029356888046168095,0.03124436150975418,-0.7,3,-4.825311596833799,-7.78931490338401,-0.07154088079419274,0.18930686959370868,-0.9013110343440809,-0.04384770629258955,-0.2198832440978586,-0.20631562598264097,-10,-9,-10,0
29,4,0.8787878787878788,0.6822776930458999,0.16540392888921468,0.4980246804462003,0.17093349552453896,0.2317658025673534,0.6919495697656319,0.3,28,72.92116172341026,66.13260975481877,0.8466109944278114,0.9076941878017242,1.0,0.28094982303958843,0.6934493751530332,0.32820480899995325,3,23,17,14,1,0.9333333333333333,0.9375342461458046,0.25406028586559376,0.25747539826605337,0.044283637331991206,0.3870624841282597,0.9191275550338279,1.0,30,69.96501947934418,69.49448500628579,0.9552599163537727,0.2624681808105262,0.40568845137592185,0.15862599082602413,0.3223168193147027,0.4909999069517288,2,7,5,15,-0.054545454545454564,-0.2552565530999047,-0.08865635697637908,-0.1552966815609063,-0.227177985268196,-0.7,-2,2.9561422440660863,-3.361875251467012,-0.10864892192596132,0.6452260069911979,0.5943115486240782,0.1223238322135643,0.3711325558383305,-0.16279509795177555,1,16,12,0
29,3,0.90625,0.6863064239514967,0.6486809714976721,0.5071414416729012,0.15140348847186522,0.39915142931679176,0.8041679224028914,0.3,29,66.6748704177547,66.39834237655543,0.9807712100475332,0.6272270597132971,1.0,0.3795587795970683,0.7115528579734574,0.7178007834196597,0,22,19,23,2,0.92,0.5547111926175518,0.3634160927134119,0.18136593249854177,0.03795678508655215,0.01712397639105588,0.7445627843628412,1.0,32,72.64927105297447,69.91060742576057,0.8649854199282785,0.9225873262647767,0.7446557752938089,0.5209503416290716,0.7254277670691264,0.3030941646040573,6,16,12,6,-0.01375000000000004,0.1315952313339449,0.2852648787842602,0.38202745292573587,0.05960513804005019,-0.7,-3,-5.974400635219766,-3.5122650492051406,0.11578579011925472,-0.2953602665514796,0.2553442247061911,-0.14139156203200332,-0.013874909095669019,0.4147066188156024,-6,6,7,1
22,2,0.9166666666666666,0.1832828103203498,0.6621608442961118,0.27533416065136623,0.14741231201469673,0.24821942986889564,0.49503934189313636,0.3,35,72.65321881093313,70.3094705050649,0.6896384802855945,0.8820601350702899,0.0835902275851197,0.3312455327726697,0.7423091831333235,0.7777980205595058,3,6,4,27,4,0.8709677419354839,0.5065204066605513,0.6191821893818952,0.49391859581020897,0.12082667408528981,0.05813135784466654,0.18802476755331451,1.0,31,71.37481364176975,70.45145428532355,0.8281513941468631,0.715345538623227,1.0,0.16514254282830726,0.18426008310727857,0.17467306171743424,10,6,4,-5,0.045698924731182755,-0.32323759634020155,0.042978654914216596,0.19008807202422912,0.3070145743398218,-0.7,4,1.2784051691633778,-0.14198378025865566,-0.13851291386126863,0.16671459644706288,-0.9164097724148803,0.16610298994436246,0.5580491000260449,0.6031249588420715,-7,0,0,0
11,4,0.7333333333333333,0.9087615656233209,0.6294862943287344,0.07475218285152045,0.09662906195015838,0.7001057435306292,0.6998973931818079,0.3,35,67.69377308814575,68.58595207862794,0.36034428677255637,0.20707484761481218,0.1808449349273427,0.2940076287678229,0.6028859583502106,0.7111691052998622,0,21,12,19,4,0.8260869565217391,0.31230559508269423,0.31319126299816186,0.33264418995546396,0.04584842149280945,0.30808221464826985,0.37170892843891223,1.0,29,76.25907701356687,70.15657629631299,0.4922513709555485,0.5170401257104943,0.3683916428617532,0.11740527162115316,0.42681414558049735,0.4524535347120561,3,19,12,-8,-0.09275362318840585,0.5964559705406267,0.3162950313305725,0.3920235288823593,0.32818846474289565,-0.7,6,-8.56530392542112,-1.570624217685051,-0.13190708418299213,-0.3099652780956821,-0.1875467079344105,0.17660235714666972,0.1760718127697133,0.2587155705878061,-3,2,0,1
9,0,1.0,0.6964760749459653,0.08029192763337256,0.38363349582359807,0.03165277021581096,0.6385668712698521,0.8859395050775767,0.3,26,68.1287836810954,70.79261871083037,0.9924401030499986,0.5773201602203858,0.0370034380559679,0.5463144148848991,0.7916420414503065,0.9244441868573751,4,6,4,23,4,0.8518518518518519,0.7240576684174705,0.7320584176387049,0.6720659846409183,0.4741442430920195,0.23027138521546633,0.9139550486628742,1.0,28,77.25528750279616,73.78604370037539,0.8468872886649803,0.6937776655711548,0.3350626265618554,0.5225155515334499,0.6302310926105216,0.5697908913324105,10,15,10,-14,0.14814814814814814,-0.02758159347150524,-0.6517664900053324,0.4082954860543858,-0.028015543585297564,-0.7,-2,-9.126503821700766,-2.9934249895450193,0.14555281438501833,-0.11645750535076904,-0.29805918850588753,0.023798863351449207,0.1614109488397849,0.3546532955249646,-6,-9,-6,0
